name                                                                               old time/op    new time/op    delta
Large/goleveldb-1000000-100-16-40/iteration-slow-10                                  2.67GB ± 0%    2.97GB ± 0%   ~     (p=1.000 n=1+1)
Large/goleveldb-1000000-100-16-40/update-10                                          77.7kB ± 0%    66.6kB ± 0%   ~     (p=1.000 n=1+1)
Large/goleveldb-1000000-100-16-40/block-10                                           11.2MB ± 0%     9.1MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBLargeData/goleveldb-50000-100-32-100/query-no-in-tree-guarantee-fast-10         936B ± 0%      936B ± 0%   ~     (p=1.000 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/query-no-in-tree-guarantee-slow-10       1.46kB ± 1%    1.79kB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/query-hits-fast-10                        0.00B          0.00B        ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-100/query-hits-slow-10                       2.05kB ± 0%    2.55kB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/iteration-fast-10                        25.1MB ± 0%    25.1MB ± 0%   ~     (p=1.000 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/iteration-slow-10                         141MB ± 0%     171MB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/update-10                                41.7kB ± 0%    43.2kB ± 1%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/block-10                                 4.93MB ± 0%    4.98MB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/query-no-in-tree-guarantee-fast-10      2.07kB ± 0%    2.09kB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/query-no-in-tree-guarantee-slow-10      2.48kB ± 0%    2.83kB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/query-hits-fast-10                       0.00B          0.00B        ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-1000/query-hits-slow-10                      3.53kB ± 0%    4.04kB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/iteration-fast-10                        126MB ± 0%     126MB ± 0%   ~     (p=1.000 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/iteration-slow-10                        246MB ± 0%     272MB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/update-10                               63.4kB ± 0%    58.4kB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/block-10                                9.81MB ± 2%    8.46MB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/query-no-in-tree-guarantee-fast-10     14.7kB ± 1%    14.9kB ± 1%   ~     (p=0.667 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/query-no-in-tree-guarantee-slow-10     13.3kB ± 2%    13.3kB ± 6%   ~     (p=1.000 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/query-hits-fast-10                      0.00B          0.00B        ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-10000/query-hits-slow-10                     18.6kB ± 0%    17.2kB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/iteration-fast-10                      1.06GB ± 0%    1.06GB ± 0%   ~     (p=1.000 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/iteration-slow-10                      1.19GB ± 0%    1.21GB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/update-10                               229kB ± 1%     181kB ± 1%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/block-10                               47.3MB ±27%    27.0MB ± 2%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/query-no-in-tree-guarantee-fast-10     325kB ± 1%     228kB ± 4%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/query-no-in-tree-guarantee-slow-10     976kB ±16%     691kB ± 4%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/query-hits-fast-10                     0.00B          0.00B        ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-100000/query-hits-slow-10                     865kB ± 8%     628kB ± 3%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/iteration-fast-10                     16.1GB ± 0%    16.2GB ± 0%   ~     (p=1.000 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/iteration-slow-10                     27.2GB ± 2%    14.9GB ± 1%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/update-10                             4.09MB ± 7%    2.39MB ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/block-10                               698MB ± 5%     403MB ± 6%   ~     (p=0.333 n=2+2)
LevelDBBatchSizes/goleveldb-100000-5-16-40/query-no-in-tree-guarantee-fast-10          790B ± 0%      790B ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-5-16-40/query-no-in-tree-guarantee-slow-10        1.38kB ± 0%    1.66kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-5-16-40/query-hits-fast-10                         0.00B          0.00B        ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-5-16-40/query-hits-slow-10                        1.97kB ± 0%    2.37kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-5-16-40/iteration-fast-10                         29.3MB ± 0%    29.3MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-5-16-40/iteration-slow-10                          270MB ± 0%     313MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-5-16-40/update-10                                 65.3kB ± 0%    61.8kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-5-16-40/block-10                                   336kB ± 0%     327kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/query-no-in-tree-guarantee-fast-10         790B ± 0%      790B ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-25-16-40/query-no-in-tree-guarantee-slow-10       1.38kB ± 0%    1.65kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/query-hits-fast-10                        0.00B          0.00B        ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-25-16-40/query-hits-slow-10                       1.98kB ± 0%    2.36kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/iteration-fast-10                        29.3MB ± 0%    29.3MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/iteration-slow-10                         271MB ± 0%     314MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/update-10                                53.3kB ± 0%    49.3kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/block-10                                 1.40MB ± 0%    1.31MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/query-no-in-tree-guarantee-fast-10        790B ± 0%      790B ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-100-16-40/query-no-in-tree-guarantee-slow-10      1.38kB ± 0%    1.66kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/query-hits-fast-10                       0.00B          0.00B        ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-100-16-40/query-hits-slow-10                      1.98kB ± 0%    2.38kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/iteration-fast-10                       29.3MB ± 0%    29.3MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/iteration-slow-10                        270MB ± 0%     314MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/update-10                               43.0kB ± 0%    44.7kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/block-10                                5.07MB ± 0%    5.17MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/query-no-in-tree-guarantee-fast-10        789B ± 0%      790B ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/query-no-in-tree-guarantee-slow-10      1.40kB ± 0%    1.66kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/query-hits-fast-10                       0.00B          0.00B        ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-400-16-40/query-hits-slow-10                      1.99kB ± 0%    2.37kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/iteration-fast-10                       29.3MB ± 0%    29.3MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/iteration-slow-10                        272MB ± 0%     314MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/update-10                               49.9kB ± 0%    46.5kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/block-10                                22.2MB ± 0%    20.9MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-2000-16-40/query-no-in-tree-guarantee-fast-10       790B ± 0%      790B ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-2000-16-40/query-no-in-tree-guarantee-slow-10     1.38kB ± 0%    1.66kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-2000-16-40/query-hits-fast-10                      0.00B          0.00B        ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-2000-16-40/query-hits-slow-10                     1.98kB ± 0%    2.37kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-2000-16-40/iteration-fast-10                      29.3MB ± 0%    29.3MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-2000-16-40/iteration-slow-10                       271MB ± 0%     314MB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-2000-16-40/update-10                              36.4kB ± 0%    36.1kB ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-2000-16-40/block-10                                132MB ± 0%     116MB ± 0%   ~     (p=1.000 n=1+1)

name                                                                               old allocs/op  new allocs/op  delta
Small/memdb-1000-100-4-10/query-no-in-tree-guarantee-fast-10                           3.00 ± 0%      3.00 ± 0%   ~     (all equal)
Small/memdb-1000-100-4-10/query-no-in-tree-guarantee-slow-10                           7.00 ± 0%     14.00 ± 0%   ~     (p=1.000 n=1+1)
Small/memdb-1000-100-4-10/query-hits-fast-10                                           0.00           0.00        ~     (all equal)
Small/memdb-1000-100-4-10/query-hits-slow-10                                           10.0 ± 0%      20.0 ± 0%   ~     (p=1.000 n=1+1)
Small/memdb-1000-100-4-10/iteration-fast-10                                           3.93k ± 0%     3.93k ± 0%   ~     (all equal)
Small/memdb-1000-100-4-10/iteration-slow-10                                           13.8k ± 0%     27.5k ± 0%   ~     (p=1.000 n=1+1)
Small/memdb-1000-100-4-10/update-10                                                     175 ± 0%       231 ± 0%   ~     (p=1.000 n=1+1)
Small/memdb-1000-100-4-10/block-10                                                    35.2k ± 0%     49.3k ± 0%   ~     (p=1.000 n=1+1)
Small/goleveldb-1000-100-4-10/query-no-in-tree-guarantee-fast-10                       6.00 ± 0%      6.00 ± 0%   ~     (all equal)
Small/goleveldb-1000-100-4-10/query-no-in-tree-guarantee-slow-10                       11.0 ± 0%      19.0 ± 0%   ~     (p=1.000 n=1+1)
Small/goleveldb-1000-100-4-10/query-hits-fast-10                                       0.00           0.00        ~     (all equal)
Small/goleveldb-1000-100-4-10/query-hits-slow-10                                       16.0 ± 0%      26.0 ± 0%   ~     (p=1.000 n=1+1)
Small/goleveldb-1000-100-4-10/iteration-fast-10                                       5.00k ± 0%     5.00k ± 0%   ~     (all equal)
Small/goleveldb-1000-100-4-10/iteration-slow-10                                       21.7k ± 0%     35.4k ± 0%   ~     (p=1.000 n=1+1)
Small/goleveldb-1000-100-4-10/update-10                                                 173 ± 0%       229 ± 0%   ~     (p=1.000 n=1+1)
Small/goleveldb-1000-100-4-10/block-10                                                40.6k ± 0%     54.8k ± 0%   ~     (p=1.000 n=1+1)
Small/pebbledb-1000-100-4-10/query-no-in-tree-guarantee-fast-10                        3.00 ± 0%      3.00 ± 0%   ~     (all equal)
Small/pebbledb-1000-100-4-10/query-no-in-tree-guarantee-slow-10                        8.00 ± 0%     16.00 ± 0%   ~     (p=1.000 n=1+1)
Small/pebbledb-1000-100-4-10/query-hits-fast-10                                        0.00           0.00        ~     (all equal)
Small/pebbledb-1000-100-4-10/query-hits-slow-10                                        12.0 ± 0%      22.0 ± 0%   ~     (p=1.000 n=1+1)
Small/pebbledb-1000-100-4-10/iteration-fast-10                                        5.00k ± 0%     5.00k ± 0%   ~     (all equal)
Small/pebbledb-1000-100-4-10/iteration-slow-10                                        15.8k ± 0%     29.5k ± 0%   ~     (p=1.000 n=1+1)
Small/pebbledb-1000-100-4-10/update-10                                                  161 ± 0%       216 ± 0%   ~     (p=1.000 n=1+1)
Small/pebbledb-1000-100-4-10/block-10                                                 32.0k ± 0%     46.3k ± 0%   ~     (p=1.000 n=1+1)
Medium/memdb-100000-100-16-40/query-no-in-tree-guarantee-fast-10                       3.00 ± 0%      3.00 ± 0%   ~     (all equal)
Medium/memdb-100000-100-16-40/query-no-in-tree-guarantee-slow-10                       7.00 ± 0%     15.00 ± 0%   ~     (p=1.000 n=1+1)
Medium/memdb-100000-100-16-40/query-hits-fast-10                                       0.00           0.00        ~     (all equal)
Medium/memdb-100000-100-16-40/query-hits-slow-10                                       10.0 ± 0%      21.0 ± 0%   ~     (p=1.000 n=1+1)
Medium/memdb-100000-100-16-40/iteration-fast-10                                        400k ± 0%      400k ± 0%   ~     (p=1.000 n=1+1)
Medium/memdb-100000-100-16-40/iteration-slow-10                                       1.40M ± 0%     2.80M ± 0%   ~     (p=1.000 n=1+1)
Medium/memdb-100000-100-16-40/update-10                                                 333 ± 0%       459 ± 0%   ~     (p=1.000 n=1+1)
Medium/memdb-100000-100-16-40/block-10                                                40.3k ± 0%     53.9k ± 0%   ~     (p=1.000 n=1+1)
Medium/goleveldb-100000-100-16-40/query-no-in-tree-guarantee-fast-10                   15.0 ± 0%      15.0 ± 0%   ~     (all equal)
Medium/goleveldb-100000-100-16-40/query-no-in-tree-guarantee-slow-10                   23.0 ± 0%      29.0 ± 0%   ~     (p=1.000 n=1+1)
Medium/goleveldb-100000-100-16-40/query-hits-fast-10                                   0.00           0.00        ~     (all equal)
Medium/goleveldb-100000-100-16-40/query-hits-slow-10                                   33.0 ± 0%      42.0 ± 0%   ~     (p=1.000 n=1+1)
Medium/goleveldb-100000-100-16-40/iteration-fast-10                                    523k ± 0%      523k ± 0%   ~     (p=1.000 n=1+1)
Medium/goleveldb-100000-100-16-40/iteration-slow-10                                   4.51M ± 0%     5.50M ± 0%   ~     (p=1.000 n=1+1)
Medium/goleveldb-100000-100-16-40/update-10                                             410 ± 0%       516 ± 0%   ~     (p=1.000 n=1+1)
Medium/goleveldb-100000-100-16-40/block-10                                            50.0k ± 0%     64.3k ± 0%   ~     (p=1.000 n=1+1)
Medium/pebbledb-100000-100-16-40/query-no-in-tree-guarantee-fast-10                    3.00 ± 0%      3.00 ± 0%   ~     (all equal)
Medium/pebbledb-100000-100-16-40/query-no-in-tree-guarantee-slow-10                    8.00 ± 0%     15.00 ± 0%   ~     (p=1.000 n=1+1)
Medium/pebbledb-100000-100-16-40/query-hits-fast-10                                    0.00           0.00        ~     (all equal)
Medium/pebbledb-100000-100-16-40/query-hits-slow-10                                    12.0 ± 0%      22.0 ± 0%   ~     (p=1.000 n=1+1)
Medium/pebbledb-100000-100-16-40/iteration-fast-10                                     500k ± 0%      500k ± 0%   ~     (all equal)
Medium/pebbledb-100000-100-16-40/iteration-slow-10                                    1.60M ± 0%     3.00M ± 0%   ~     (p=1.000 n=1+1)
Medium/pebbledb-100000-100-16-40/update-10                                              294 ± 0%       410 ± 0%   ~     (p=1.000 n=1+1)
Medium/pebbledb-100000-100-16-40/block-10                                             31.4k ± 0%     49.8k ± 0%   ~     (p=1.000 n=1+1)
Large/memdb-1000000-100-16-40/query-no-in-tree-guarantee-fast-10                       3.00 ± 0%      3.00 ± 0%   ~     (all equal)
Large/memdb-1000000-100-16-40/query-no-in-tree-guarantee-slow-10                       10.0 ± 0%      19.0 ± 0%   ~     (p=1.000 n=1+1)
Large/memdb-1000000-100-16-40/query-hits-fast-10                                       4.00 ± 0%      4.00 ± 0%   ~     (all equal)
Large/memdb-1000000-100-16-40/query-hits-slow-10                                       11.0 ± 0%      21.0 ± 0%   ~     (p=1.000 n=1+1)
Large/memdb-1000000-100-16-40/iteration-fast-10                                       4.00M ± 0%     4.00M ± 0%   ~     (p=1.000 n=1+1)
Large/memdb-1000000-100-16-40/iteration-slow-10                                       11.8M ± 0%     23.8M ± 0%   ~     (p=1.000 n=1+1)
Large/memdb-1000000-100-16-40/update-10                                                 419 ± 0%       581 ± 0%   ~     (p=1.000 n=1+1)
Large/memdb-1000000-100-16-40/block-10                                                45.0k ± 0%     67.8k ± 0%   ~     (p=1.000 n=1+1)
Large/goleveldb-1000000-100-16-40/query-no-in-tree-guarantee-fast-10                   19.0 ± 0%      19.0 ± 0%   ~     (all equal)
Large/goleveldb-1000000-100-16-40/query-no-in-tree-guarantee-slow-10                   44.0 ± 0%      56.0 ± 0%   ~     (p=1.000 n=1+1)
Large/goleveldb-1000000-100-16-40/query-hits-fast-10                                   19.0 ± 0%      19.0 ± 0%   ~     (all equal)
Large/goleveldb-1000000-100-16-40/query-hits-slow-10                                   42.0 ± 0%      57.0 ± 0%   ~     (p=1.000 n=1+1)
Large/goleveldb-1000000-100-16-40/iteration-fast-10                                   5.31M ± 0%     5.31M ± 0%   ~     (p=1.000 n=1+1)
Large/goleveldb-1000000-100-16-40/iteration-slow-10                                   35.3M ± 0%     46.9M ± 0%   ~     (p=1.000 n=1+1)
Large/goleveldb-1000000-100-16-40/update-10                                             649 ± 0%       722 ± 0%   ~     (p=1.000 n=1+1)
Large/goleveldb-1000000-100-16-40/block-10                                            90.3k ± 0%     99.2k ± 0%   ~     (p=1.000 n=1+1)
LevelDBLargeData/goleveldb-50000-100-32-100/query-no-in-tree-guarantee-fast-10         15.0 ± 0%      15.0 ± 0%   ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-100/query-no-in-tree-guarantee-slow-10         23.0 ± 0%      29.0 ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/query-hits-fast-10                         0.00           0.00        ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-100/query-hits-slow-10                         32.0 ± 0%      42.0 ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/iteration-fast-10                          274k ± 0%      274k ± 0%   ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-100/iteration-slow-10                         2.19M ± 0%     2.77M ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/update-10                                   406 ± 0%       508 ± 2%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100/block-10                                  52.5k ± 0%     63.6k ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/query-no-in-tree-guarantee-fast-10        19.0 ± 0%      19.0 ± 0%   ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-1000/query-no-in-tree-guarantee-slow-10        24.5 ± 2%      31.5 ± 2%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/query-hits-fast-10                        0.00           0.00        ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-1000/query-hits-slow-10                        35.0 ± 0%      45.0 ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/iteration-fast-10                         438k ± 0%      438k ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/iteration-slow-10                        2.37M ± 0%     2.88M ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/update-10                                  498 ± 0%       536 ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-1000/block-10                                 76.0k ± 1%     77.2k ± 1%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/query-no-in-tree-guarantee-fast-10       25.0 ± 0%      25.0 ± 0%   ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-10000/query-no-in-tree-guarantee-slow-10       29.5 ± 2%      38.0 ± 3%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/query-hits-fast-10                       0.00           0.00        ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-10000/query-hits-slow-10                       42.0 ± 0%      51.0 ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/iteration-fast-10                        708k ± 0%      708k ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/iteration-slow-10                       2.41M ± 0%     3.12M ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/update-10                                 634 ± 1%       688 ± 3%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-10000/block-10                                 126k ±30%       90k ± 2%   ~     (p=0.667 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/query-no-in-tree-guarantee-fast-10      50.0 ± 0%      48.0 ± 0%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/query-no-in-tree-guarantee-slow-10       246 ±16%       236 ± 7%   ~     (p=1.000 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/query-hits-fast-10                      0.00           0.00        ~     (all equal)
LevelDBLargeData/goleveldb-50000-100-32-100000/query-hits-slow-10                       214 ± 9%       206 ± 2%   ~     (p=1.000 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/iteration-fast-10                      1.02M ± 0%     1.07M ± 7%   ~     (p=1.000 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/iteration-slow-10                      5.59M ± 1%     3.82M ± 3%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/update-10                                774 ± 5%       587 ± 3%   ~     (p=0.333 n=2+2)
LevelDBLargeData/goleveldb-50000-100-32-100000/block-10                               99.1k ± 0%     76.6k ± 4%   ~     (p=0.333 n=2+2)
LevelDBBatchSizes/goleveldb-100000-5-16-40/query-no-in-tree-guarantee-fast-10          15.0 ± 0%      15.0 ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-5-16-40/query-no-in-tree-guarantee-slow-10          23.0 ± 0%      29.0 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-5-16-40/query-hits-fast-10                          0.00           0.00        ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-5-16-40/query-hits-slow-10                          33.0 ± 0%      42.0 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-5-16-40/iteration-fast-10                           523k ± 0%      523k ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-5-16-40/iteration-slow-10                          4.51M ± 0%     5.50M ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-5-16-40/update-10                                    643 ± 0%       790 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-5-16-40/block-10                                   3.49k ± 0%     4.33k ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/query-no-in-tree-guarantee-fast-10         15.0 ± 0%      15.0 ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-25-16-40/query-no-in-tree-guarantee-slow-10         23.0 ± 0%      29.0 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/query-hits-fast-10                         0.00           0.00        ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-25-16-40/query-hits-slow-10                         33.0 ± 0%      42.0 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/iteration-fast-10                          523k ± 0%      523k ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/iteration-slow-10                         4.51M ± 0%     5.51M ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/update-10                                   496 ± 0%       605 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-25-16-40/block-10                                  14.7k ± 0%     17.8k ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/query-no-in-tree-guarantee-fast-10        15.0 ± 0%      15.0 ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-100-16-40/query-no-in-tree-guarantee-slow-10        23.0 ± 0%      30.0 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/query-hits-fast-10                        0.00           0.00        ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-100-16-40/query-hits-slow-10                        33.0 ± 0%      42.0 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/iteration-fast-10                         523k ± 0%      523k ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-100-16-40/iteration-slow-10                        4.50M ± 0%     5.50M ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/update-10                                  409 ± 0%       519 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-100-16-40/block-10                                 50.2k ± 0%     66.4k ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/query-no-in-tree-guarantee-fast-10        15.0 ± 0%      15.0 ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-400-16-40/query-no-in-tree-guarantee-slow-10        23.0 ± 0%      29.0 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/query-hits-fast-10                        0.00           0.00        ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-400-16-40/query-hits-slow-10                        33.0 ± 0%      42.0 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/iteration-fast-10                         523k ± 0%      523k ± 0%   ~     (all equal)
LevelDBBatchSizes/goleveldb-100000-400-16-40/iteration-slow-10                        4.51M ± 0%     5.51M ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/update-10                                  482 ± 0%       534 ± 0%   ~     (p=1.000 n=1+1)
LevelDBBatchSizes/goleveldb-100000-400-16-40/block-10                                  223k ± 0%      246k ± 0%   ~     (p=1.000 n=1+1)
